id,character,dialogue,movie,race,is_evil
92,Gimli,I've heard enough! Shoot him! Stick an arrow in his gob! ,The Return of the King ,dwarf,false
93,Gandalf,No! Come down Saruman and your life will be spared! ,The Return of the King ,maiar,false
94,Saruman,Save your pity and your mercy. I have no use for it!    ,The Return of the King ,maiar,false
95,Gandalf,Saruman'.. your staff is broken! ,The Return of the King ,maiar,false
96,Aragorn,    You may go no further. ,The Return of the King ,human,false
97,Saruman,A man of Rohan? What is the house of Rohan but a thatched barn where brigands drink in the reek and their brats roll on the floor with the dogs? The victory at Helms Deep does not belong to you Theoden Horse Master. You are a lesser son of greater sires! ,The Return of the King ,maiar,false
253,Legolas,"One that is cursed. Long ago the men of the mountains swore an oath to     the last King of Gondor , to come to his aid, to fight. But when     the time came, when Gondor's need was dire, they fled vanishing into the     darkness of the mountain. And so I",The Return of the King ,elf,false
254,Gimli,The very warmth of my blood seems stolen away. ,The Return of the King ,dwarf,false
255,Legolas,"The way is shut. It was made by those who are dead , and the dead keep it. The     way is shut. ",The Return of the King ,elf,false
256,Aragorn,Swords! Swords! ,The Two Towers ,human,false
257,Aragorn,Causeway!      ,The Two Towers ,human,false
258,Galadriel,"This task was appointed to you, Frodo of the Shire. If you do not find a     way, no one will. ",The Return of the King ,elf,false
259,Aragorn,"Togo hon dad, Legolas! ,",The Two Towers ,human,false
260,Aragorn,Dago hon! Dago hon! ,The Two Towers ,human,false
261,Aragorn,Gimli!      ,The Two Towers ,human,false
262,Merry,"My lady. You are fair and brave and have much to live for    , and many who love you. I     know it is too late to turn aside. I know there is not much point now in     hoping. If I were a knight of Rohan capable of great deeds'but I'm not. I'm a Hobbit. ",The Return of the King ,hobbit,false
263,Aragorn,Hado i philinn! ,The Two Towers ,human,false
264,Aragorn,Herio! ,The Two Towers ,human,false
265,Aragorn,Brego.,The Two Towers ,human,false
266,Merry,To battle,The Return of the King ,hobbit,false
267,Gandalf,Back to the gate! Hurry!,The Return of the King ,maiar,false
268,Gimli,"Well this is a thing unheard of. An elf will go underground, where a     dwarf dare not. Oh. Oh, I'd never hear the end of it. ",The Return of the King ,dwarf,false
269,Aragorn," Mae carnen, Brego,     mellon n'n. ",The Two Towers ,human,false
270,Aragorn,"Gimli, where is the king? ",The Two Towers ,human,false
271,Merry,All my friends have gone to battle. I would be ashamed to be left     behind. ,The Return of the King ,hobbit,false
272,Aragorn,Hannon le. ,The Two Towers ,human,false
273,Merry, I want to fight!,The Return of the King ,hobbit,false
274,Aragorn,All lsengard is emptied.,The Two Towers ,human,false
275,Aragorn,Ten thousand strong at least.,The Two Towers ,human,false
276,Merry,My lady! ,The Return of the King ,hobbit,false
278,Aragorn,They do not come to destroy Rohan's crops or villages. They come to     destroy its people......down to the last child.,The Two Towers ,human,false
280,Legolas,I see shapes of men and of horses.,The Return of the King ,elf,false
281,Gimli,Where? ,The Return of the King ,dwarf,false
282,Legolas,"Pale banners like shreds of cloud. , Spears rise     like winter thickets through a shroud of mist. The dead are following. They     have been summoned. ",The Return of the King ,elf,false
283,Gimli," The dead?     Summoned? I knew that! Huh. Huh. , Very good. Very good. , Legolas! ",The Return of the King ,dwarf,false
285,King Of The Dead,Who enters my domain?,The Return of the King ,undead,false
287,King Of The Dead,The dead do not suffer the living to pass. ,The Return of the King ,undead,false
288,Aragorn,Minl' pendich nin i aur     hen telitha. ,The Two Towers ,human,false
289,King Of The Dead,The way is shut! It was made by those who are dead. And the dead keep     it. (The Ghostly army closes around them) The way is shut! Now you must die!    ,The Return of the King ,undead,false
290,Aragorn,Dolen i v'd o nin. ,The Two Towers ,human,false
291,King Of The Dead,None but the King of Gondor may command me! ,The Return of the King ,undead,false
292,Aragorn,Arwen....,The Two Towers ,human,false
293,Aragorn,But never more than memory.,The Two Towers ,human,false
294,Aragorn,She stays because she still has hope.,The Two Towers ,human,false
295,Aragorn,'-ethelithon. ,The Two Towers ,human,false
296,Aragorn,bedin o gurth ne dagor. ,The Two Towers ,human,false
297,King Of The Dead,That blade was broken!,The Return of the King ,undead,false
298,Aragorn,"Edra le men, men na guil edwen. Haer o auth a n'r a naeth. ",The Two Towers ,human,false
299,Gimli,Ach! You waste your time Aragorn. They had no honour in life and they     have none now in death. ,The Return of the King ,dwarf,false
300,Aragorn,"I am mortal. You are Elf-kind.It was a dream, Arwen.Nothing more.",The Two Towers ,human,false
301,Aragorn,This belongs to you.,The Two Towers ,human,false
302,Gimli,Stand you traitors! ,The Return of the King ,dwarf,false
303,Aragorn,She is sailing to the Undying Landswith all that is left of her kin.,The Two Towers ,human,false
304,Aragorn,You have some skill with a blade.,The Two Towers ,human,false
305,King Of The Dead,We fight! ,The Return of the King ,undead,false
306,Aragorn,"What do you fear, my lady?",The Two Towers ,human,false
307,Aragorn,You're a daughter of kings......a shieldmaiden of Rohan.I do not think that would be your fate. ,The Two Towers ,human,false
308,Aragorn,Warg! We're under attack!,The Two Towers ,human,false
309,Aragorn,Get them out of here!,The Two Towers ,human,false
311,Aragorn,    Pull back! Pull back!     ,The Return of the King ,human,false
312,Aragorn,    Hold your ground! Hold your ground! ,The Return of the King ,human,false
313,Aragorn,"    Sons of Gondor, of Rohan, my brothers. (They listen to him.) I see it in     your eyes, the same fear that would take the heart of me. A day may come     when the courage of men fails, when we forsake our friends and break all     bonds of fellowship,",The Return of the King ,human,false
314,Aragorn,"    By all that you hold dear on this good earth, I bid you stand! Men of the     West!",The Return of the King ,human,false
315,Aragorn,It's the beards. ,The Two Towers ,human,false
316,Aragorn,You have 2000 good men riding north as we speak. Eomer is loyal to you.     His men will return and fight for their king.,The Two Towers ,human,false
317,Legolas,The horses are restless and the men are quiet.,The Return of the King ,elf,false
318,Aragorn,"Open war is upon you, whether you would risk it or not.",The Two Towers ,human,false
393,Aragorn,"  Long have you hunted me.  Long have I eluded you.  No more! ,  Behold, the Sword of Elendil!    ",The Return of the King ,human,false
394,Aragorn,This was the great watch tower of Amon    ,The Fellowship of the Ring ,human,false
395,Aragorn," These are for you.     Keep them close, I'm going to have a look round, Stay here    ",The Fellowship of the Ring ,human,false
396,Pippin,"Well, I'm taller than you were then. Though, I'm not likely to grow     anymore, except sideways. ",The Return of the King ,hobbit,false
397,Aragorn,He's passing into the Shadow world. He'll soon become a wraith     like them. ,The Fellowship of the Ring ,human,false
398,Pippin,I think you have strength of a different kind. And one day your father     will see it. ,The Return of the King ,hobbit,false
464,Gandalf,"Your father loves you Faramir. , He will remember it before the end. ",The Return of the King ,maiar,false
399,Pippin,"Here do I swear fealty and service to Gondor in peace or war, in living     or dying, from , ' from this hour henceforth     until my lord release me or death take me.",The Return of the King ,hobbit,false
400,Aragorn,Sam! Do you know the Athelas plant ?,The Fellowship of the Ring ,human,false
402,Aragorn, That! was not so courteous!,The Fellowship of the Ring ,human,false
403,Aragorn,Boe ammen veriad l'n. Andelu i ven! ,The Fellowship of the Ring ,human,false
404,Aragorn,Merin le telim.     ,The Fellowship of the Ring ,human,false
405,Aragorn, Andelu i ven. ,The Fellowship of the Ring ,human,false
406,Aragorn,Move your feet,The Fellowship of the Ring ,human,false
407,Aragorn,"Gentlemen, that's enough! ",The Fellowship of the Ring ,human,false
408,Aragorn,"The same blood flows in my veins , The same weakness ",The Fellowship of the Ring ,human,false
409,Aragorn,Nauthannem i ned ol reniannen.,The Fellowship of the Ring ,human,false
410,Aragorn,"You said you would bind yourself to     me,foresaking     the immortal life of your people",The Fellowship of the Ring ,human,false
411,Aragorn,You cannot give me this,The Fellowship of the Ring ,human,false
412,Aragorn,We are no spies.We track a party of Uruk-haiwestward across the plain.They have taken two of our friendscaptive.,The Two Towers ,human,false
413,Aragorn,They would be small.Only children to your eyes.,The Two Towers ,human,false
414,Gollum,Ech! ,The Return of the King ,hobbit,false
415,Sam,What are you up to? Sneaking off are we? ,The Return of the King ,hobbit,false
416,Gollum,"Sneaking? Sneaking? Fat Hobbit is always so polite. Smeagol shows     them secret ways that nobody else could find and they say 'sneak!' Sneak?     Very nice friend, oh yes my precious very nice , very nice!",The Return of the King ,hobbit,false
417,Sam,Alright! Alright! You just startled me is all. What were you doing?    ,The Return of the King ,hobbit,false
418,Gollum,Sneaking.,The Return of the King ,hobbit,false
419,Sam,"Fine, have it your own way. , I'm sorry to wake you Mr Frodo but we have to be     moving on.",The Return of the King ,hobbit,false
420,Frodo,It's dark still. ,The Return of the King ,hobbit,false
421,Sam,"It's always dark here. , It's gone!    , The elven bread!    ",The Return of the King ,hobbit,false
422,Frodo,What? That's all we have left! ,The Return of the King ,hobbit,false
424,Aragorn,These are strange tracks.,The Two Towers ,human,false
425,Aragorn,Gimli!Lower your axe.,The Two Towers ,human,false
426,Aragorn," He's been stabbed by a Morgul blade.    , This is beyond my skill to heal. He needs     elvish medicine ",The Fellowship of the Ring ,human,false
427,Sam,He took it. He must have. ,The Return of the King ,hobbit,false
428,Gollum,"Smeagol? No, no, not poor Smeagol. Smeagol hates nasty elf bread.    ",The Return of the King ,hobbit,false
429,Sam,You're a lying rat! What did you do with it? ,The Return of the King ,hobbit,false
430,Frodo," He doesn't     eat it. , He can't have taken     it. ",The Return of the King ,hobbit,false
431,Gollum,"Look, what's this? , Crumbs on his jacketses. He took it!,He took it! , I've seen him, he's always stuffing his face when master's     not looking.",The Return of the King ,hobbit,false
432,Sam,"That's a filthy lie! ,     You stinking, two faced sneak! ",The Return of the King ,hobbit,false
433,Frodo,Sam! ,The Return of the King ,hobbit,false
434,Sam,Call me',The Return of the King ,hobbit,false
435,Frodo,Stop it! ,The Return of the King ,hobbit,false
436,Sam,I'll kill him!,The Return of the King ,hobbit,false
437,Frodo,"Sam, no! ",The Return of the King ,hobbit,false
438,Sam,"Oh my! I'm sorry. I didn't mean it to go so far. I was just     so, so angry! Here just' let's just rest a bit.",The Return of the King ,hobbit,false
439,Frodo,I'm all right. ,The Return of the King ,hobbit,false
440,Sam,"No. No you're not all right, you're exhausted. It's that Gollum. It's     this place. It's that thing around your neck. , I could help a bit. I could carry it for     a while ,,     carry it for a while ,     I could carry it' I could carry ",The Return of the King ,hobbit,false
441,Frodo,Get away!,The Return of the King ,hobbit,false
442,Aragorn,Hurry!,The Fellowship of the Ring ,human,false
444,Aragorn,Frodo Frodo,The Fellowship of the Ring ,human,false
445,Aragorn,Kingsfoil,The Fellowship of the Ring ,human,false
446,Aragorn,It may help to slow the poison. Hurry!,The Fellowship of the Ring ,human,false
447,Aragorn, Dartho     guin perian. Rych le ad tolthathon. ,The Fellowship of the Ring ,human,false
448,Aragorn,Andelu i ven. ,The Fellowship of the Ring ,human,false
449,Gandalf,Foreseen and done nothing! ,The Return of the King ,maiar,false
450,Gandalf,Faramir? This is not the first Halfling to have crossed your path.,The Return of the King ,maiar,false
451,Aragorn,Hide! ,The Fellowship of the Ring ,human,false
452,Pippin,You've seen Frodo and Sam? ,The Return of the King ,hobbit,false
453,Gandalf,Where? When?,The Return of the King ,maiar,false
520,Smeagol,"Come on, Hobbits. Long ways to go yet. , Smeagol will show you the way.          ",The Two Towers ,hobbit,false
521,Aragorn,Where are they?,The Two Towers ,human,false
522,Legolas,Final count.....42.          ,The Two Towers ,elf,false
523,Gimli,"Forty-two? That's not bad for a pointy-eared Elvish princeling. I myself am sitting pretty on 43.,    ",The Two Towers ,dwarf,false
524,Legolas, Forty-three.          ,The Two Towers ,elf,false
525,Gimli,He was already dead.          ,The Two Towers ,dwarf,false
